/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|AuthScope|HttpHost|146|148
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|AuthScope|String,int,String|160|162
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|AuthScope|String,int|172|174
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|AuthScope|AuthScope|179|187
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|getOrigin||194|196
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|getHost||201|203
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|getPort||208|210
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|getRealm||215|217
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|getScheme||222|224
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|match|AuthScope|233|264
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|equals|Object|269|286
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|toString||291|314
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/AuthScope.java|AuthScope|hashCode||319|327
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/BasicUserPrincipal.java|BasicUserPrincipal|BasicUserPrincipal|String|48|52
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/BasicUserPrincipal.java|BasicUserPrincipal|getName||54|57
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/BasicUserPrincipal.java|BasicUserPrincipal|hashCode||59|64
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/BasicUserPrincipal.java|BasicUserPrincipal|equals|Object|66|78
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/BasicUserPrincipal.java|BasicUserPrincipal|toString||80|87
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/Credentials.java|Credentials|getUserPrincipal||40|40
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/Credentials.java|Credentials|getPassword||42|42
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/CredentialsProvider.java|CredentialsProvider|getCredentials|AuthScope|47|47
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/CredentialsStore.java|CredentialsStore|setCredentials|AuthScope,Credentials|50|50
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/CredentialsStore.java|CredentialsStore|clear||55|55
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/InvalidCredentialsException.java|InvalidCredentialsException|InvalidCredentialsException||46|48
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/InvalidCredentialsException.java|InvalidCredentialsException|InvalidCredentialsException|String|55|57
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/InvalidCredentialsException.java|InvalidCredentialsException|InvalidCredentialsException|String,Throwable|66|68
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/KerberosCredentials.java|KerberosCredentials|KerberosCredentials|GSSCredential|53|55
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/KerberosCredentials.java|KerberosCredentials|getGSSCredential||57|59
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/KerberosCredentials.java|KerberosCredentials|getUserPrincipal||61|64
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/KerberosCredentials.java|KerberosCredentials|getPassword||66|69
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/MalformedChallengeException.java|MalformedChallengeException|MalformedChallengeException||47|49
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/MalformedChallengeException.java|MalformedChallengeException|MalformedChallengeException|String|56|58
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/MalformedChallengeException.java|MalformedChallengeException|MalformedChallengeException|String,Throwable|67|69
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|NTCredentials|String,char[],String,String|69|75
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|NTCredentials|String,char[],String,String,String|87|103
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|getUserPrincipal||105|108
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|getUserName||110|112
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|getPassword||114|117
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|getDomain||124|126
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|getNetbiosDomain||132|134
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|getWorkstation||141|143
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|hashCode||145|152
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|equals|Object|154|168
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|toString||170|181
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|stripDotSuffix|String|184|193
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|convertHost|String|196|198
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTCredentials.java|NTCredentials|convertDomain|String|201|204
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTUserPrincipal.java|NTUserPrincipal|NTUserPrincipal|String,String|51|71
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTUserPrincipal.java|NTUserPrincipal|getName||73|76
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTUserPrincipal.java|NTUserPrincipal|getDomain||78|80
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTUserPrincipal.java|NTUserPrincipal|getUsername||82|84
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTUserPrincipal.java|NTUserPrincipal|hashCode||86|92
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTUserPrincipal.java|NTUserPrincipal|equals|Object|94|107
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/NTUserPrincipal.java|NTUserPrincipal|toString||109|112
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/UsernamePasswordCredentials.java|UsernamePasswordCredentials|UsernamePasswordCredentials|String,char[]|56|61
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/UsernamePasswordCredentials.java|UsernamePasswordCredentials|getUserPrincipal||63|66
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/UsernamePasswordCredentials.java|UsernamePasswordCredentials|getUserName||68|70
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/UsernamePasswordCredentials.java|UsernamePasswordCredentials|getPassword||72|75
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/UsernamePasswordCredentials.java|UsernamePasswordCredentials|hashCode||77|80
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/UsernamePasswordCredentials.java|UsernamePasswordCredentials|equals|Object|82|94
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/UsernamePasswordCredentials.java|UsernamePasswordCredentials|toString||96|99
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|ByteArrayBuilder||51|52
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|ByteArrayBuilder|int|54|56
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|capacity||58|60
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|ensureFreeCapacity|ByteBuffer,int|62|73
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|encode|ByteBuffer,CharBuffer,CharsetEncoder|75|96
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|ensureFreeCapacity|int|98|100
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|doAppend|CharBuffer|102|115
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|charset|Charset|117|126
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|append|byte[],int,int|128|139
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|append|byte[]|141|146
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|append|CharBuffer|148|154
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|append|char[],int,int|156|165
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|append|char[]|167|172
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|append|String|174|179
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|toByteBuffer||181|183
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|toByteArray||185|194
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|reset||196|203
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/auth/util/ByteArrayBuilder.java|ByteArrayBuilder|toString||205|208
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/AuthSchemes.java|AuthSchemes|AuthSchemes||71|72
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/CookieSpecs.java|CookieSpecs|CookieSpecs||64|65
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|RequestConfig||67|70
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|RequestConfig|boolean,HttpHost,InetAddress,boolean,String,boolean,boolean,boolean,int,boolean,Collection,Collection,int,int,int,boolean|72|104
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|isExpectContinueEnabled||128|130
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|getProxy||138|140
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|getLocalAddress||153|155
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|getCookieSpec||164|166
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|isRedirectsEnabled||174|176
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|isCircularRedirectsAllowed||186|188
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|getMaxRedirects||197|199
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|isAuthenticationEnabled||207|209
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|getTargetPreferredAuthSchemes||218|220
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|getProxyPreferredAuthSchemes||229|231
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|getConnectionRequestTimeout||245|247
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|getConnectTimeout||260|262
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|getSocketTimeout||276|278
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|isContentCompressionEnabled||288|290
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|clone||292|295
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|toString||297|317
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|custom||319|321
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/config/RequestConfig.java|RequestConfig|copy|RequestConfig|323|339
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectionKeepAliveStrategy.java|ConnectionKeepAliveStrategy|getKeepAliveDuration|HttpResponse,HttpContext|64|64
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectionPoolTimeoutException.java|ConnectionPoolTimeoutException|ConnectionPoolTimeoutException||47|49
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectionPoolTimeoutException.java|ConnectionPoolTimeoutException|ConnectionPoolTimeoutException|String|56|58
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectTimeoutException.java|ConnectTimeoutException|ConnectTimeoutException||55|58
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectTimeoutException.java|ConnectTimeoutException|ConnectTimeoutException|String|63|66
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectTimeoutException.java|ConnectTimeoutException|ConnectTimeoutException|IOException,HttpHost,InetAddress[]|73|85
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectTimeoutException.java|ConnectTimeoutException|getHost||90|92
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/BasicCookieStore.java|BasicCookieStore|BasicCookieStore||53|56
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/BasicCookieStore.java|BasicCookieStore|addCookie|Cookie|68|77
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/BasicCookieStore.java|BasicCookieStore|addCookies|Cookie[]|89|95
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/BasicCookieStore.java|BasicCookieStore|getCookies||103|107
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/BasicCookieStore.java|BasicCookieStore|clearExpired|Date|117|130
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/BasicCookieStore.java|BasicCookieStore|clear||135|138
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/BasicCookieStore.java|BasicCookieStore|toString||140|143
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CommonCookieAttributeHandler.java|CommonCookieAttributeHandler|getAttributeName||38|38
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|getAttribute|String|54|54
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|containsAttribute|String|59|59
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|getName||66|66
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|getValue||73|73
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|getExpiryDate||83|83
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|isPersistent||92|92
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|getDomain||100|100
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|getPath||109|109
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|isSecure||117|117
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|isExpired|Date|125|125
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/Cookie.java|Cookie|getCreationDate||130|130
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookieAttributeHandler.java|CookieAttributeHandler|parse|SetCookie,String|50|51
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookieAttributeHandler.java|CookieAttributeHandler|validate|Cookie,CookieOrigin|60|61
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookieAttributeHandler.java|CookieAttributeHandler|match|Cookie,CookieOrigin|71|71
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookieIdentityComparator.java|CookieIdentityComparator|compare|Cookie,Cookie|48|79
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookieOrigin.java|CookieOrigin|CookieOrigin|String,int,String,boolean|49|62
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookieOrigin.java|CookieOrigin|getHost||64|66
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookieOrigin.java|CookieOrigin|getPath||68|70
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookieOrigin.java|CookieOrigin|getPort||72|74
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookieOrigin.java|CookieOrigin|isSecure||76|78
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookieOrigin.java|CookieOrigin|toString||80|93
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookiePathComparator.java|CookiePathComparator|normalizePath|Cookie|57|66
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/cookie/CookiePathComparator.java|CookiePathComparator|compare|Cookie,Cookie|68|82
